PANEL	FILE	ID	HSQ	MODEL	N_SNP	N_cis	N_trans	MODELCV.R2	MODELCV.PV	PWAS.Z	PWAS.P	FDR	Bonferroni_p
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.20442.12.wgt.RDat	seq.20442.12	0.225	enet	27	0	27	0.15	3.1e-18	-1.28	0.202	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.2637.77.wgt.RDat	seq.2637.77	0.432	enet	18	18	0	0.22	9.2e-28	1.28	0.202	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8048.9.wgt.RDat	seq.8048.9	0.21	enet	16	0	16	0.096	2.8e-12	-1.27	0.203	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.18917.53.wgt.RDat	seq.18917.53	0.164	top1	1	1	0	0.06	4.4e-08	-1.26	0.206	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.15523.9.wgt.RDat	seq.15523.9	0.0479	lasso	6	6	0	0.02	0.0011	-1.26	0.207	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.23588.9.wgt.RDat	seq.23588.9	0.336	lasso	8	8	0	0.29	3e-37	1.26	0.208	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.25501.128.wgt.RDat	seq.25501.128	0.087	enet	15	0	15	0.098	2e-12	-1.26	0.209	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4886.3.wgt.RDat	seq.4886.3	0.201	enet	23	23	0	0.22	4.4e-27	-1.26	0.209	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8877.22.wgt.RDat	seq.8877.22	0.0718	top1	1	1	0	0.034	3e-05	-1.25	0.21	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.11671.19.wgt.RDat	seq.11671.19	0.0596	top1	1	0	1	0.074	1.1e-09	1.25	0.211	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.11347.9.wgt.RDat	seq.11347.9	0.0952	lasso	8	0	8	0.078	3.9e-10	1.25	0.212	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.6404.20.wgt.RDat	seq.6404.20	0.156	blup	1127	1127	0	0.066	9e-09	-1.25	0.212	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.7775.15.wgt.RDat	seq.7775.15	0.104	top1	1	1	0	0.089	2.1e-11	1.24	0.214	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5117.14.wgt.RDat	seq.5117.14	0.0964	enet	10	0	10	0.084	8.1e-11	1.24	0.215	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.7156.2.wgt.RDat	seq.7156.2	0.194	lasso	9	9	0	0.3	2e-38	1.24	0.216	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.23287.109.wgt.RDat	seq.23287.109	0.0159	top1	1	1	0	0.038	1.2e-05	-1.23	0.217	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.17682.1.wgt.RDat	seq.17682.1	0.182	lasso	11	8	3	0.091	1.1e-11	1.23	0.218	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.21491.7.wgt.RDat	seq.21491.7	0.181	lasso	4	4	0	0.077	5.3e-10	1.23	0.218	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.9110.2.wgt.RDat	seq.9110.2	0.0312	blup	1061	1061	0	0.016	0.003	1.23	0.218	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.12378.71.wgt.RDat	seq.12378.71	0.281	enet	121	121	0	0.19	4.1e-23	-1.23	0.219	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5630.48.wgt.RDat	seq.5630.48	0.197	enet	70	70	0	0.12	4.2e-15	-1.23	0.219	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5634.39.wgt.RDat	seq.5634.39	0.122	top1	1	1	0	0.065	9.7e-09	1.23	0.219	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.11926.23.wgt.RDat	seq.11926.23	0.404	lasso	12	0	12	0.4	6.9e-54	-1.23	0.22	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3331.8.wgt.RDat	seq.3331.8	0.0784	top1	1	1	0	0.05	4.7e-07	-1.23	0.22	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8766.29.wgt.RDat	seq.8766.29	0.0779	enet	27	27	0	0.02	0.001	-1.23	0.22	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.21548.20.wgt.RDat	seq.21548.20	0.227	enet	44	44	0	0.17	1.3e-20	-1.22	0.222	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.6107.3.wgt.RDat	seq.6107.3	0.174	enet	25	0	25	0.15	4.4e-18	1.22	0.222	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.7779.86.wgt.RDat	seq.7779.86	0.182	enet	38	38	0	0.12	5.9e-15	1.22	0.223	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.13487.24.wgt.RDat	seq.13487.24	0.0311	blup	310	310	0	0.018	0.0022	-1.22	0.224	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.14076.74.wgt.RDat	seq.14076.74	0.072	blup	1021	1021	0	0.029	0.00011	1.22	0.224	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.9005.16.wgt.RDat	seq.9005.16	0.0227	lasso	7	7	0	0.014	0.0065	1.21	0.225	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.14086.11.wgt.RDat	seq.14086.11	0.243	lasso	13	4	9	0.16	9.5e-20	-1.21	0.226	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.22808.59.wgt.RDat	seq.22808.59	0.322	top1	1	0	1	0.2	4.7e-25	1.21	0.226	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3299.29.wgt.RDat	seq.3299.29	0.063	blup	1204	1204	0	0.033	3.9e-05	-1.2	0.229	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.9312.8.wgt.RDat	seq.9312.8	0.0533	enet	27	27	0	0.03	9.3e-05	1.2	0.229	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.19229.92.wgt.RDat	seq.19229.92	0.0961	lasso	10	0	10	0.072	1.7e-09	1.2	0.231	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8356.88.wgt.RDat	seq.8356.88	0.326	enet	37	37	0	0.27	8.1e-34	-1.2	0.231	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.13464.8.wgt.RDat	seq.13464.8	0.0427	top1	1	0	1	0.055	1.3e-07	1.19	0.232	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.15495.9.wgt.RDat	seq.15495.9	0.468	lasso	8	8	0	0.12	3.2e-15	1.2	0.232	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3506.49.wgt.RDat	seq.3506.49	0.0402	blup	415	415	0	0.026	0.00023	-1.19	0.232	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3066.12.wgt.RDat	seq.3066.12	0.0944	lasso	4	4	0	0.062	2.5e-08	1.19	0.233	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5015.15.wgt.RDat	seq.5015.15	0.0476	blup	390	390	0	0.022	0.00065	1.19	0.233	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.9096.80.wgt.RDat	seq.9096.80	0.0443	top1	1	0	1	0.059	5e-08	-1.19	0.233	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.20213.82.wgt.RDat	seq.20213.82	0.0376	top1	1	1	0	0.016	0.0031	1.19	0.234	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.25108.6.wgt.RDat	seq.25108.6	0.055	top1	1	1	0	0.037	1.5e-05	1.19	0.234	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.18343.10.wgt.RDat	seq.18343.10	0.165	lasso	5	5	0	0.14	1.1e-17	1.19	0.235	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.18864.7.wgt.RDat	seq.18864.7	0.143	blup	2922	2667	255	0.15	2.4e-18	1.18	0.236	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.2972.57.wgt.RDat	seq.2972.57	0.00498	top1	1	1	0	0.021	0.00089	-1.18	0.236	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.15480.2.wgt.RDat	seq.15480.2	0.487	enet	30	30	0	0.32	6.8e-42	1.18	0.237	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.19135.5.wgt.RDat	seq.19135.5	0.0691	blup	789	789	0	0.057	9.5e-08	-1.18	0.237	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.18218.48.wgt.RDat	seq.18218.48	0.215	lasso	3	3	0	0.16	1.7e-19	-1.18	0.238	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5496.49.wgt.RDat	seq.5496.49	0.103	top1	1	1	0	0.06	3.6e-08	1.18	0.238	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.18188.12.wgt.RDat	seq.18188.12	0.032	blup	990	990	0	0.015	0.0046	1.18	0.239	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.20087.3.wgt.RDat	seq.20087.3	0.11	lasso	3	3	0	0.067	6.1e-09	1.18	0.239	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3310.62.wgt.RDat	seq.3310.62	0.795	lasso	22	22	0	0.66	7.3e-114	1.18	0.239	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.10980.11.wgt.RDat	seq.10980.11	0.121	top1	1	1	0	0.11	4.7e-14	1.17	0.24	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.11116.16.wgt.RDat	seq.11116.16	0.133	blup	579	0	579	0.092	1e-11	-1.17	0.24	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.12334.25.wgt.RDat	seq.12334.25	0.154	enet	15	15	0	0.2	2.6e-25	1.17	0.241	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.21397.21.wgt.RDat	seq.21397.21	0.281	blup	4220	3748	472	0.12	1.2e-14	-1.17	0.241	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.20161.41.wgt.RDat	seq.20161.41	0.1	lasso	7	7	0	0.11	2.4e-14	1.16	0.244	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3489.9.wgt.RDat	seq.3489.9	0.0305	lasso	2	2	0	0.018	0.0019	-1.16	0.245	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4158.54.wgt.RDat	seq.4158.54	0.068	top1	1	1	0	0.04	7e-06	-1.16	0.246	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.6627.25.wgt.RDat	seq.6627.25	0.0765	lasso	3	0	3	0.07	2.7e-09	-1.16	0.246	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.10561.5.wgt.RDat	seq.10561.5	0.0448	enet	14	14	0	0.032	4.7e-05	1.16	0.247	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.18926.7.wgt.RDat	seq.18926.7	0.0523	lasso	5	5	0	0.011	0.014	-1.16	0.247	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3175.51.wgt.RDat	seq.3175.51	0.153	enet	53	53	0	0.1	1.1e-12	-1.15	0.249	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4297.62.wgt.RDat	seq.4297.62	0.0945	top1	1	1	0	0.063	1.9e-08	1.15	0.249	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5657.28.wgt.RDat	seq.5657.28	0.0778	lasso	4	4	0	0.068	4.8e-09	-1.15	0.249	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.10557.6.wgt.RDat	seq.10557.6	0.283	enet	23	0	23	0.2	1.4e-24	1.15	0.25	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4867.15.wgt.RDat	seq.4867.15	0.0569	enet	23	23	0	0.027	0.00019	-1.15	0.25	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.11360.39.wgt.RDat	seq.11360.39	0.0632	lasso	4	0	4	0.075	8.9e-10	1.15	0.251	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3298.52.wgt.RDat	seq.3298.52	0.136	enet	40	40	0	0.062	2.2e-08	1.14	0.252	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3640.14.wgt.RDat	seq.3640.14	0.328	lasso	14	3	11	0.33	3e-43	-1.14	0.252	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.7211.2.wgt.RDat	seq.7211.2	0.108	top1	1	1	0	0.06	3.9e-08	1.14	0.252	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4498.62.wgt.RDat	seq.4498.62	0.139	lasso	6	6	0	0.11	3e-14	1.14	0.253	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8427.118.wgt.RDat	seq.8427.118	0.111	top1	1	1	0	0.081	1.8e-10	-1.14	0.253	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.2609.59.wgt.RDat	seq.2609.59	0.0346	enet	5	5	0	0.034	3.5e-05	-1.14	0.254	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4435.66.wgt.RDat	seq.4435.66	0.527	lasso	9	9	0	0.48	6.6e-70	1.14	0.254	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3766.51.wgt.RDat	seq.3766.51	-0.00656	top1	1	1	0	0.016	0.0034	1.14	0.255	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.21227.18.wgt.RDat	seq.21227.18	0.175	enet	13	13	0	0.17	1.5e-20	-1.13	0.257	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.2785.15.wgt.RDat	seq.2785.15	0.0739	lasso	3	3	0	0.039	9.6e-06	-1.13	0.257	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3309.2.wgt.RDat	seq.3309.2	0.861	lasso	17	16	1	0.77	5.2e-153	1.13	0.257	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.6081.52.wgt.RDat	seq.6081.52	0.34	enet	53	53	0	0.17	1.5e-21	1.13	0.257	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.2819.23.wgt.RDat	seq.2819.23	0.237	top1	1	0	1	0.14	8.1e-17	-1.13	0.258	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5121.3.wgt.RDat	seq.5121.3	0.0689	top1	1	0	1	0.071	2e-09	-1.13	0.258	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.15533.97.wgt.RDat	seq.15533.97	0.0981	enet	38	38	0	0.055	1.6e-07	-1.13	0.259	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3448.13.wgt.RDat	seq.3448.13	0.21	top1	1	0	1	0.15	1.1e-18	-1.13	0.259	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3470.1.wgt.RDat	seq.3470.1	0.282	top1	1	0	1	0.26	7.9e-33	-1.13	0.259	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5430.66.wgt.RDat	seq.5430.66	0.766	enet	47	46	1	0.67	5.2e-116	1.13	0.259	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5621.64.wgt.RDat	seq.5621.64	0.221	top1	1	0	1	0.13	1e-15	-1.13	0.259	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.24494.67.wgt.RDat	seq.24494.67	0.375	lasso	15	5	10	0.21	9.2e-26	-1.13	0.26	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5132.71.wgt.RDat	seq.5132.71	0.142	lasso	2	2	0	0.29	1.7e-36	1.13	0.26	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.9076.25.wgt.RDat	seq.9076.25	0.181	lasso	12	12	0	0.18	1.1e-22	-1.13	0.26	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.20959.12.wgt.RDat	seq.20959.12	0.028	top1	1	1	0	0.018	0.0019	1.12	0.261	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4374.45.wgt.RDat	seq.4374.45	0.0819	enet	12	12	0	0.047	1.1e-06	-1.12	0.261	0.906975	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.17786.5.wgt.RDat	seq.17786.5	0.0748	blup	1567	1567	0	0.024	0.00045	-1.12	0.262	0.908179551122195	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5698.60.wgt.RDat	seq.5698.60	0.201	enet	63	62	1	0.22	8.2e-28	1.12	0.263	0.909378109452736	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.19437.61.wgt.RDat	seq.19437.61	0.0656	blup	509	509	0	0.026	0.00023	-1.11	0.266	0.917468982630273	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.7110.2.wgt.RDat	seq.7110.2	0.199	top1	1	0	1	0.16	4e-20	-1.11	0.267	0.918638613861386	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.9848.22.wgt.RDat	seq.9848.22	0.0507	top1	1	0	1	0.064	1.3e-08	1.11	0.268	0.919802469135803	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4407.10.wgt.RDat	seq.4407.10	0.612	blup	2020	1616	404	0.5	1.3e-73	1.1	0.271	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.14028.22.wgt.RDat	seq.14028.22	0.0563	blup	483	483	0	0.015	0.0045	1.1	0.272	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.23309.11.wgt.RDat	seq.23309.11	0.0675	blup	708	526	182	0.03	1e-04	1.1	0.272	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3327.27.wgt.RDat	seq.3327.27	0.0726	lasso	2	0	2	0.067	6.9e-09	-1.1	0.272	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.16035.8.wgt.RDat	seq.16035.8	0.125	enet	24	0	24	0.15	4.6e-18	1.09	0.276	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.7916.10.wgt.RDat	seq.7916.10	0.0934	lasso	6	6	0	0.053	2.3e-07	1.09	0.276	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5731.1.wgt.RDat	seq.5731.1	0.22	lasso	20	20	0	0.25	1.5e-31	-1.09	0.277	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4991.12.wgt.RDat	seq.4991.12	0.294	enet	56	56	0	0.3	4e-39	-1.09	0.278	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.20990.48.wgt.RDat	seq.20990.48	0.0156	top1	1	1	0	0.014	0.0063	-1.08	0.279	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.22583.47.wgt.RDat	seq.22583.47	0.265	enet	94	0	94	0.18	7.2e-22	-1.08	0.279	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.4920.10.wgt.RDat	seq.4920.10	0.0757	lasso	3	3	0	0.072	1.8e-09	1.08	0.279	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5069.9.wgt.RDat	seq.5069.9	0.103	blup	1022	1022	0	0.079	2.6e-10	1.08	0.28	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.5084.154.wgt.RDat	seq.5084.154	0.185	lasso	6	6	0	0.073	1.3e-09	1.08	0.28	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.13686.2.wgt.RDat	seq.13686.2	0.347	enet	28	28	0	0.23	2.8e-29	1.08	0.281	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.19377.14.wgt.RDat	seq.19377.14	0.478	lasso	6	6	0	0.41	5.9e-56	-1.08	0.281	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.24409.2.wgt.RDat	seq.24409.2	0.115	blup	1119	1119	0	0.073	1.5e-09	1.08	0.281	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.3044.3.wgt.RDat	seq.3044.3	0.3	enet	23	23	0	0.23	2.2e-29	-1.08	0.281	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8295.16.wgt.RDat	seq.8295.16	0.476	lasso	5	5	0	0.41	2.3e-56	-1.08	0.281	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.8953.47.wgt.RDat	seq.8953.47	0.0814	enet	25	25	0	0.036	1.8e-05	1.08	0.282	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.24901.4.wgt.RDat	seq.24901.4	0.057	top1	1	1	0	0.047	1.1e-06	1.07	0.283	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.14245.195.wgt.RDat	seq.14245.195	0.0597	enet	24	24	0	0.016	0.0033	1.07	0.284	0.921247563352827	1
03_establish_models/HIS_male_5e-9	03_establish_models/HIS_male_5e-9/08_establish_prediction_models/models//seq.25253.17.wgt.RDat	seq.25253.17	0.405	enet	31	0	31	0.27	2.3e-34	1.07	0.285	0.921247563352827	1
